ROW_ID,conversion
139,0.0029478173
140,0.4471356
141,0.09774321
142,0.034503717
143,0.011197358
144,0.122678846
145,0.0027244708
146,0.00990994
147,0.06399789
148,0.0042773923
149,0.0030839136
150,0.00504573
151,0.031729493
152,0.034560423
153,0.06609287
154,0.0023997277
155,0.01662228
156,0.0025865051
157,0.13553686
158,0.009656125
159,0.039688706
160,0.119412936
161,0.00035573132
162,0.0074008494
163,0.010757786
164,0.29673794
165,0.040046543
166,0.077865586
167,0.11104583
168,0.010571341
169,0.11036436
170,0.04422173
171,0.12492566
172,0.0019255072
173,0.0016778741
174,0.021219851
175,0.0036101476
176,0.018374573
177,0.0511027
178,0.04100486
179,0.07951741
180,0.04828591
181,0.030605342
182,0.0092269
183,0.0056670997
184,0.045181103
185,0.0053298236
186,0.19939725
187,0.004163531
188,0.014921292
189,0.038979303
190,0.00606262
191,0.064861156
192,0.009461197
193,0.001393935
194,0.07458033
195,0.029851623
196,0.007233829
197,0.020510111
198,0.033901703
199,0.010494774
200,0.008841553
201,0.011702624
202,0.021459052
203,0.04068424
204,0.008657219
205,0.0406016
206,0.6429135
207,0.03385932
208,0.0035892306
209,0.0034397037
210,0.030612884
211,0.18413366
212,0.0153706875
213,0.038053468
214,0.007972159
215,0.0033255226
216,0.01426604
217,0.10691041
218,0.02881419
219,0.12121575
220,0.13091284
221,0.091508344
222,0.028961286
223,0.22975533
224,0.045218587
225,0.14175808
226,0.0071467706
227,0.14641733
228,0.00092134584
229,0.036323518
230,0.19064933
231,0.006791633
232,0.015540839
233,0.013849801
234,0.008226569
235,0.0068337475
236,0.024076097
237,0.045225978
238,0.030639648
239,0.021446927
240,0.014385512
241,0.026159724
242,0.023145022
243,0.16216727
244,0.011024317
245,0.0017014665
246,0.01992564
247,0.03795029
248,0.0122175785
249,0.05175352
250,0.49575728
251,0.0055227736
252,0.15852931
253,0.055695355
254,0.24646576
255,0.055737566
256,0.018899376
257,0.004541789
258,0.024862131
259,0.034538794
260,0.10891466
261,0.0028672295
262,0.03922366
263,0.00019015207
264,0.00718315
265,0.014257941
266,0.012947381
267,0.0029051017
268,0.005646249
269,0.051300015
270,0.024493676
271,0.01712993
272,0.2020155
273,0.07216602
274,0.023064055
275,0.10627531
276,0.05576008
277,0.018125158
278,0.065197475
279,0.109275736
280,0.003931454
281,0.08354341
282,0.07984076
283,0.018202415
284,0.029088601
285,0.05403406
286,0.035607852
287,0.012394555
288,0.026163222
289,0.057345532
290,0.0020475422
291,0.076749966
292,0.123601265
293,0.11961337
294,0.18552876
295,0.09011675
296,0.10285033
297,0.111025356
298,0.102547966
299,0.028468063
300,0.04626859
301,0.056712102
302,0.007252687
303,0.03062729
304,0.00028375024
305,0.047692142
306,0.050650354
307,0.0027447348
308,0.21435925
309,0.028988386
310,0.1462424
311,0.21074176
312,0.019618496
313,0.14856975
314,0.014414262
315,0.06395513
316,0.0484767
317,0.029185986
318,0.024709148
319,0.01767811
320,0.07548044
321,0.09870217
322,0.044083428
323,0.022245778
324,0.056014482
325,0.009057785
326,0.056168467
327,0.2350103
328,0.016422948
329,0.018241806
330,0.006033065
331,0.0047867754
332,0.001976078
333,0.044622563
334,0.31446266
335,0.00024548155
336,0.23935547
337,0.0028891223
338,0.0012715451
339,0.008490119
340,0.18378098
341,0.046614245
342,0.0078026033
343,0.058626305
344,0.007746757
345,0.28865007
346,0.09803061
347,0.023863597
348,0.016788347
349,0.023705121
350,0.033845063
351,0.140194
352,0.011368293
353,0.034630585
354,0.14867733
355,0.05608988
356,0.047616743
357,0.0046108766
358,0.34357575
359,0.06628857
360,0.034604188
361,0.004737264
362,0.0016939539
363,0.012755957
364,0.004935795
365,0.1382331
366,0.038880315
367,0.040952932
368,0.0089919185
369,0.071521156
370,0.16745134
371,0.017744018
372,0.012999788
373,0.020096371
374,0.08394502
375,3.2608314e-05
376,0.016252887
377,0.13097632
378,0.026642008
379,0.0031997156
380,0.0034539467
381,0.0038513516
382,0.0027279607
383,0.0018026995
384,0.023469131
385,0.14987215
386,0.023302319
387,0.0039346037
388,0.061667968
389,0.06289461
390,0.002927294
391,0.0038569279
392,0.024917634
393,0.08148192
394,0.022867534
395,0.015670443
396,0.0062747914
397,0.09692835
398,0.004898358
399,0.0053106737
400,0.093439355
401,0.035710867
402,0.0034881115
403,0.27816015
404,0.022290586
405,0.071797095
406,0.012876469
407,0.026428904
408,0.006587069
409,0.010311059
410,0.007616657
411,0.0072844075
412,0.10186346
413,0.0048648566
414,0.13543585
415,0.003261262
416,0.122991025
417,0.043892268
418,0.027049253
419,0.08908666
420,0.0015549437
421,0.015816573
422,0.010936749
423,0.018555624
424,0.02326223
425,0.011078908
426,0.14006367
427,0.16690911
428,0.009988968
429,0.015731055
430,0.028901197
431,0.007043276
432,0.007425283
433,0.024850521
434,0.019159893
435,0.008002294
436,0.078075364
437,0.22363652
438,0.033042837
439,0.00063440594
440,0.024846517
441,0.02087951
442,0.020456316
443,0.062077038
444,0.15699884
445,0.09334843
446,0.035831787
447,0.01343341
448,0.0025264337
449,0.08988796
450,0.17983161
451,0.016617667
452,0.0016656821
453,0.01636983
454,0.05558609
455,0.03821422
456,0.0065724384
457,0.10831052
458,0.08268071
459,0.08912079
460,0.00025018773
461,0.08416136
462,0.18864465
463,0.18410264
464,0.0040190713
465,0.004433538
466,0.050508533
467,0.06005469
468,0.013716261
469,0.051599946
470,0.018478084
471,0.0075887097
472,0.009155592
473,0.06443934
474,0.035966214
475,0.0077512814
476,0.054114744
477,0.02105111
478,0.039944306
479,0.041060004
480,0.038794972
481,0.015538818
482,0.0025231855
483,0.008051904
484,0.03156944
485,0.00022779165
486,0.023276173
487,0.0026161391
488,0.004337509
489,0.0002754595
490,0.05124793
491,0.009388442
492,0.06595116
493,0.33150962
494,0.022767339
495,0.19350903
496,0.030089952
497,0.24246965
498,0.050360274
499,0.059441466
500,0.08897505
501,0.040827785
502,0.010372948
503,0.08324398
504,0.0105397375
505,0.051336054
506,0.1255676
507,0.00623089
508,0.0023961302
509,0.021943629
510,0.017330302
511,0.020073792
512,0.02721721
513,0.06286146
514,0.21916316
515,0.030510604
516,0.0013450454
517,0.0017495472
518,0.022716248
519,0.0904041
520,0.023476208
521,0.009175863
522,0.15574045
523,0.012438491
524,0.022754097
525,0.0052112243
526,0.018652342
527,0.03336562
528,0.07082096
529,0.0009915248
530,0.04374688
531,0.0063868165
532,0.1036949
533,0.12967272
534,0.022482697
535,0.06748868
536,0.0030526754
537,0.0038875907
538,0.012372639
539,0.010250014
540,0.22439878
541,0.0033017457
542,0.007405012
543,0.015259474
544,0.04075107
545,0.0071041835
546,0.079791136
547,0.03674544
548,0.0023965314
549,0.0023586317
550,0.14631388
551,0.1239697
552,0.24249949
553,0.0371645
554,0.01938254
555,0.049295526
556,0.08175696
557,0.031216111
558,0.023810478
559,0.0035884378
560,0.075087704
561,0.05004192
562,0.0939482
563,0.014722754
564,0.03208599
565,0.049969386
566,0.062318638
567,0.06601164
568,0.0022639052
569,0.08035104
570,0.040209353
571,0.068450406
572,0.003240579
573,0.00010450461
574,0.011245955
575,0.04653713
576,0.0076290043
577,0.0039437898
578,0.009723906
579,0.012471394
580,0.01399963
581,0.012564979
582,0.022977017
583,0.010110211
584,0.037546564
585,0.051694266
586,0.0023171965
587,0.19273502
588,0.0069746953
589,0.040614177
590,0.071489625
591,0.12383037
592,0.069683425
593,0.041869275
594,0.09167646
595,0.17038755
596,0.019187795
597,0.0021003594
598,0.015743315
599,0.016097065
600,0.047573306
601,0.022427699
602,0.12130596
603,0.013099554
604,0.021461297
605,0.112549625
606,0.27401736
607,0.0019261324
608,0.0021347022
609,0.106810294
610,0.041898843
611,0.026233478
612,0.0617685
613,0.011598204
614,0.012656681
615,0.07583888
616,0.00944876
617,0.11084286
618,0.008858736
619,0.084500335
620,0.017156372
621,0.13422184
622,0.049246367
623,0.31764776
624,6.67037e-06
625,0.012138802
626,0.0019966539
627,0.061435647
628,0.08271525
629,0.07863333
630,0.009236232
631,0.036530837
632,0.15943371
633,0.07879552
634,0.03877926
635,0.026872916
636,0.013731829
637,0.0010617134
638,0.18608327
639,0.011130916
640,0.044602524
641,0.028869009
642,0.07034577
643,0.07333366
644,0.11320421
645,0.03825985
646,0.002729336
647,0.017966522
648,0.11918744
649,0.041450355
650,0.022847012
651,0.001505122
652,0.030161077
653,0.0076107983
654,0.13510859
655,0.02522315
656,0.019374711
657,0.002940659
658,0.21729364
659,0.034850337
660,0.00022927727
661,0.061142586
662,0.0064543374
663,0.021046566
664,0.041034296
665,0.017808167
666,0.029792534
667,0.013740259
668,0.020781552
669,0.014435385
670,0.0049668597
671,0.0030666222
672,0.011846392
673,0.03380371
674,0.15721157
675,0.03931067
676,0.011470689
677,0.032877445
678,0.0003890238
679,0.011345865
680,0.046259545
681,0.06984209
682,0.025612628
683,0.020322643
684,0.0028010588
685,0.005974678
686,0.0036482206
687,0.002549692
688,0.047784038
689,0.13004461
690,0.024332035
691,0.0039758766
692,0.0069699017
693,0.02046008
694,0.043572832
695,0.04484783
696,0.07051439
697,0.41567314
698,0.011144345
699,0.007571245
700,0.034628067
701,0.009200712
702,0.15499097
703,0.02351772
704,0.008641629
705,0.03152463
706,0.0014099556
707,0.029231729
708,0.04279161
709,0.019012263
710,0.010408481
711,0.02066902
712,0.024190934
713,0.012769372
714,0.1025543
715,0.022645263
716,0.0030850014
717,0.030412026
718,0.16489674
719,0.063302286
720,0.048545294
721,0.3757291
722,0.014638426
723,0.039348442
724,0.001800129
725,0.015281622
726,0.0007710493
727,0.016028095
728,0.009468673
729,0.05391162
730,0.05321822
731,0.018231394
732,0.18092088
733,0.05605103
734,0.0015923248
735,0.0682301
736,0.05747659
737,0.0041025314
738,0.052222148
739,0.2215801
740,0.008258641
741,0.0019661074
742,0.15197787
743,0.009802474
744,0.030153392
745,0.027313184
746,0.009922773
747,0.018491162
748,0.10253627
749,0.0070154713
750,0.06923991
751,0.024703994
752,0.00018455426
753,0.17269559
754,0.04563057
755,0.0013521939
756,0.035667274
757,0.031271
758,0.027395852
759,0.023989808
760,0.09102845
761,0.008716254
762,0.0046477984
763,0.11238292
764,0.0025479612
765,0.15953845
766,0.0020576438
767,0.0076009906
768,0.0545892
769,0.09369096
770,0.031908356
771,0.052188456
772,0.12064365
773,0.096440665
774,0.0004474728
775,0.074543655
776,0.21991238
777,0.0056741433
778,0.0030469338
779,0.054926448
780,0.00247001
781,0.19078386
782,0.24643433
783,0.039203115
784,0.025163608
785,0.0021662465
786,0.09896285
787,0.028463436
788,0.08999323
789,0.06911291
790,0.030703824
791,0.06477996
792,0.074746825
793,0.07848272
794,0.0019762048
795,0.044431545
796,0.043998025
797,0.029831247
798,0.23799889
799,0.03402377
800,0.00037105702
801,0.022139866
802,0.16454542
803,0.021287736
804,0.0034941267
805,0.051793348
806,0.23772807
807,0.007005756
808,0.11643786
809,0.18894252
810,0.046681896
811,0.011408762
812,0.015521052
813,0.021186206
814,0.029005188
815,0.3055752
816,0.34579748
817,0.19551872
818,0.026821015
819,0.06820935
820,0.012254555
821,0.014112803
822,0.0117251845
823,0.1274918
824,0.023674581
825,0.18598905
826,0.0096315285
827,0.045487426
828,0.0026740716
829,0.013126608
830,0.1063453
831,0.00017334915
832,0.034252003
833,0.02838249
834,0.014233688
835,0.0146796275
836,0.010888504
837,0.10301191
838,0.27166086
839,0.07913874
840,0.11566619
841,0.041211586
842,0.012829533
843,0.29487842
844,0.46043792
845,0.0032374924
846,0.07960678
847,0.05134722
848,0.074907266
849,0.056941554
850,0.0023217471
851,0.021620039
852,0.24500601
853,0.019245863
854,0.02259552
855,0.31335878
856,0.0042355615
857,0.0018493448
858,0.009904856
859,0.051566083
860,0.100169055
861,0.06866645
862,0.04731696
863,0.0058271927
864,0.10115882
865,0.1191225
866,0.01919118
867,0.13844624
868,0.23129071
869,0.06881735
870,0.0903891
871,0.029063437
872,0.04604055
873,0.059007112
874,0.0012131273
875,0.01950756
876,0.13567567
877,0.043246564
878,0.029428294
879,0.04185
880,0.03316771
881,0.17526184
882,0.019663202
883,0.2596667
884,0.034928843
885,0.0005809133
886,0.183821
887,0.0037745833
888,0.077852115
889,0.0013593006
890,0.00062118383
891,0.04528148
892,0.01516261
893,0.0016343109
894,0.009047835
895,0.052040245
896,0.0062546083
897,0.050499022
898,0.07318039
899,0.014465639
900,0.23087625
901,0.12909189
902,0.016305545
903,0.034572147
904,0.092701636
905,0.0128150415
906,0.2186327
907,0.017327858
908,0.02452403
909,0.052763868
910,0.018852402
911,0.0146521265
912,0.06569854
913,0.0074032806
914,0.014904997
915,0.13869417
916,0.7715501
917,0.018218413
918,0.45569962
919,0.021426795
920,0.08226117
921,0.032343913
922,0.18028556
923,0.00403319
924,0.011564901
925,0.04779623
926,0.027999856
927,0.00446089
928,0.06038366
929,0.059434976
930,0.14389588
931,0.0060012997
932,0.013097551
933,0.077048786
934,0.0021813211
935,0.11255535
936,0.021732721
937,0.034440972
938,0.040057093
939,0.06842306
940,0.007843322
941,0.010326154
942,0.0066455025
943,0.14049332
944,0.01912439
945,0.042831186
946,0.047613844
947,0.04714565
948,0.0011849564
949,0.09764916
950,0.021578496
951,0.060033686
952,0.0070169163
953,0.005820307
954,0.03394277
955,0.035030596
956,0.00909489
957,0.11118197
958,0.012477108
959,0.30224994
960,0.004231678
961,0.048987817
962,0.0106622595
963,0.34224695
964,0.00939125
965,0.0012998013
966,0.006913807
967,0.158426
968,0.04502925
969,0.057288527
970,0.02034468
971,0.022710443
972,0.012880792
973,0.0053526917
974,0.21627037
975,0.07924027
976,0.18624023
977,0.0045888666
978,0.009545711
979,0.030815927
980,0.08328974
981,0.013332867
982,0.022972452
983,0.134838
984,0.0020256273
985,0.033442058
986,0.029732205
987,0.03705644
988,0.005778186
989,0.015629154
990,0.010554448
991,0.014502161
992,0.061945267
993,0.12860422
994,0.034179065
995,0.0061043715
996,0.07779309
997,0.001449121
998,0.12905565
999,0.07592575
1000,0.030781753
1001,0.017592872
1002,0.021771826
1003,0.07291563
1004,0.028857328
1005,0.07931206
1006,4.8615966e-05
1007,0.09480974
1008,0.051585548
1009,0.14910187
1010,0.28251764
1011,0.00055103214
1012,0.049430735
1013,0.059848342
1014,0.017574035
1015,0.124255
1016,0.04816648
1017,0.027145019
1018,0.037694704
1019,0.01159781
1020,0.03445182
1021,0.1641012
1022,0.071142785
1023,0.01040914
1024,0.026890872
1025,0.07799319
1026,0.0006936259
1027,0.03279905
1028,0.003670327
1029,0.0025599003
1030,0.030372273
1031,0.0014524381
1032,0.02418484
1033,0.00806047
1034,0.043200035
1035,0.022902241
1036,0.014234993
1037,0.0046950127
1038,0.0073363334
1039,0.036423657
1040,0.041049697
1041,0.017830692
1042,0.013378277
1043,0.019478006
1044,0.0008528055
1045,0.2511662
1046,0.06361959
1047,0.16573694
1048,0.0015567377
1049,0.023750536
1050,0.08812163
1051,0.017238835
1052,0.053452957
1053,0.0127159655
1054,0.010317937
1055,0.0033910966
1056,0.14622638
1057,0.013279247
1058,0.058038842
1059,0.09897826
1060,0.051638294
1061,0.18572925
1062,0.00033541903
1063,0.034803428
1064,0.009218003
1065,0.028496483
1066,0.08216083
1067,0.0034058706
1068,0.028378965
1069,0.011744932
1070,0.018441694
1071,0.062403522
1072,0.2102336
1073,0.0034069032
1074,0.07495604
1075,0.010626641
1076,0.021193089
1077,0.14371753
1078,0.29237267
1079,0.02900212
1080,0.016971637
1081,0.14052686
1082,0.014708719
1083,0.036377717
1084,0.023452783
1085,0.00726611
1086,0.02004034
1087,0.1515633
1088,0.18047705
1089,0.16324204
1090,0.004889267
1091,0.13151795
1092,0.2443576
1093,0.07990671
1094,0.01880627
1095,0.04878684
1096,0.17054728
1097,0.05628084
1098,0.15159492
1099,0.015317837
1100,0.0012472544
1101,0.005218338
1102,0.27546728
1103,0.049742144
1104,0.12250737
1105,0.031793628
1106,0.047480665
1107,0.046765305
1108,0.113895185
1109,0.010276568
1110,0.14903687
1111,0.042716183
1112,0.015405483
1113,0.0890069
1114,0.020372983
1115,0.0822771
1116,0.019846467
1117,0.0064571514
1118,0.03579512
1119,0.0018769455
1120,0.027397003
1121,0.026284868
1122,0.00041823194
1123,0.11207633
1124,0.0759521
1125,0.0022560596
1126,0.06573777
1127,0.0009930747
1128,0.0045071323
1129,0.042458348
1130,0.06225615
1131,0.012985699
1132,0.008611447
1133,0.021101959
1134,0.047047436
1135,0.1160971
1136,0.12695329
1137,0.028612908
1138,0.013205325
1139,0.00022490177
1140,0.06449464
1141,0.0031035452
1142,0.101460285
1143,0.10742987
1144,0.12948377
1145,0.12164954
1146,0.05510171
1147,0.029779382
1148,0.07179146
1149,0.42204005
1150,0.17788738
1151,0.004210317
1152,0.014732953
1153,9.237091e-05
1154,0.017193984
1155,0.023012029
1156,0.08052162
1157,0.018099967
1158,0.18053897
1159,0.0057176547
1160,0.159778
1161,0.14888154
1162,0.025294382
1163,0.100856416
1164,0.0012725003
1165,0.012373374
1166,0.022479951
1167,0.0062135025
1168,0.024559958
1169,0.063058384
1170,0.015767148
1171,0.007997953
1172,0.025135603
1173,0.04083775
1174,0.005746333
1175,0.018234933
1176,0.029707432
1177,0.028629309
1178,0.16452391
1179,0.30761194
1180,0.024926512
1181,0.016364848
1182,0.067233756
1183,0.13596375
1184,0.001444299
1185,0.05411035
1186,0.08833634
1187,0.013805373
1188,0.50085104
1189,0.08439939
1190,0.0026100061
1191,0.0035437022
1192,0.0016939539
1193,0.015616181
1194,0.027028592
1195,0.026957633
1196,0.012152642
1197,0.010939132
1198,0.11708259
1199,0.006683243
1200,0.03568725
1201,0.062107105
1202,0.0154687455
1203,0.04496212
1204,0.03836372
1205,0.058038563
1206,0.0035848015
1207,0.06641349
1208,0.05399555
1209,0.00545004
1210,0.022978092
1211,0.10514472
1212,0.09416851
1213,0.041443355
1214,0.00783035
1215,0.0659867
1216,0.09058125
1217,0.00066886103
1218,0.07854102
1219,0.45862374
1220,0.078549854
1221,0.0509243
1222,0.02863805
1223,0.055014994
1224,0.11262637
1225,8.109699e-05
1226,0.020048378
1227,0.1619418
1228,0.007710602
1229,0.040180158
1230,0.017140731
1231,0.0028997876
1232,0.17908062
1233,0.12905565
1234,0.0010084324
1235,0.005374905
1236,0.123002484
1237,0.013597439
1238,0.020691589
1239,0.09009645
1240,0.10743345
1241,0.003971319
1242,0.009989204
1243,0.042622693
1244,0.025663534
1245,6.250166e-05
1246,0.20222588
1247,0.11524558
1248,0.063695565
1249,0.0050062095
1250,0.13491116
1251,0.3014023
1252,0.0074534505
1253,0.018881856
1254,0.010893523
1255,0.09127823
1256,0.005094305
1257,0.007126853
1258,0.31696314
1259,0.020163178
1260,0.049459465
1261,0.020940477
1262,0.0096543785
1263,0.087926306
1264,0.0111077735
1265,0.06953292
1266,0.15476982
1267,0.0132668065
1268,0.0029504644
1269,0.0054700347
1270,0.01081328
1271,0.18736227
1272,0.0062404075
1273,0.35125485
1274,0.0037347975
1275,0.006592288
1276,0.00048309582
1277,0.0046275016
1278,0.034894347
1279,0.02188959
1280,0.06437591
1281,0.040405363
1282,0.01812444
1283,0.07007742
1284,0.044993266
1285,0.009213726
1286,0.00891713
1287,0.010161684
1288,0.01441015
1289,0.0004669037
1290,0.072915375
1291,0.0065695653
1292,0.0029628119
1293,0.012569445
1294,0.043833535
1295,0.009317418
1296,0.035482254
1297,0.038519904
1298,0.0071742185
1299,0.29555303
1300,0.010763797
1301,0.26257154
1302,0.013617838
1303,0.031329468
1304,0.043780025
1305,0.019443395
1306,0.035385273
1307,0.012945363
1308,0.061639983
1309,0.0012162768
1310,0.0061945603
1311,0.11013544
1312,0.014502161
1313,0.13430838
1314,0.0010920459
1315,0.021952542
1316,0.0022468048
1317,0.06251346
1318,0.0105583025
1319,0.094997734
1320,0.2868446
1321,0.011918829
1322,0.12884867
1323,0.015247233
1324,0.1619779
1325,0.033122256
1326,0.0065258374
1327,0.23359948
1328,0.04800454
1329,0.0026787682
1330,0.0035173595
1331,0.031543523
1332,0.009274294
1333,0.3168241
1334,0.092264704
1335,0.045622844
1336,0.006540039
1337,0.06663626
1338,0.004256941
1339,0.021074653
1340,0.013460473
1341,0.10332152
1342,0.0062530586
1343,0.040534507
1344,0.0037923367
1345,0.1891588
1346,0.06701987
1347,0.014920962
1348,0.025081858
1349,0.010129001
1350,0.111753605
1351,0.10584199
1352,0.0016257889
1353,0.013951472
1354,0.06636303
1355,0.06954804
1356,0.09238255
1357,0.013353916
1358,0.021798545
1359,0.00027214762
1360,0.053310324
1361,0.08528322
1362,0.12667264
1363,0.013822495
1364,0.11393919
1365,0.0038663158
1366,0.103448376
1367,0.013684212
1368,0.123265065
1369,0.04743809
1370,0.031311758
1371,0.041864123
1372,0.21752414
1373,0.0088838795
1374,0.054852784
1375,0.13438365
1376,0.000730417
1377,0.11536653
1378,0.0642428
1379,0.024109798
1380,0.0012507841
1381,0.0070645506
1382,0.013518336
1383,0.02120704
1384,0.009019683
1385,0.04416043
1386,0.14360529
1387,0.04958228
1388,0.01647838
1389,0.080518834
1390,0.0008594225
1391,0.017183127
1392,0.21388583
1393,0.0068630273
1394,0.04474585
1395,0.19623019
1396,0.011418689
1397,0.021543372
1398,0.030366454
1399,0.09379823
1400,0.01808333
1401,0.13613369
1402,0.016560957
1403,0.1630044
1404,0.33934706
1405,0.0031697238
1406,0.031430263
1407,0.08635974
1408,0.010383908
1409,0.024691442
1410,0.042688306
1411,0.003059249
1412,0.003981595
1413,0.05201634
1414,0.01878528
1415,0.10911087
1416,0.036907043
1417,0.0032808618
1418,0.20262103
1419,0.0033091356
1420,0.1951569
1421,0.049190633
1422,0.0015748214
1423,0.020940477
1424,0.00073762116
1425,0.06893333
1426,0.0022746993
1427,0.03620483
1428,0.005910668
1429,0.072553836
1430,0.093086265
1431,0.0013015543
1432,0.75854975
1433,0.0474566
1434,0.41334456
1435,0.080336064
1436,0.05621952
1437,0.014363605
1438,0.011666264
1439,0.04064698
1440,0.20934527
1441,0.017882373
1442,0.3211598
1443,0.063949205
1444,0.029421354
1445,0.014598538
1446,0.08077412
1447,0.03424136
1448,0.015269264
1449,0.021799171
1450,0.010995553
1451,0.0140081495
1452,0.058406547
1453,0.008395068
1454,0.07681524
1455,0.05754975
1456,0.01777427
1457,0.059848014
1458,0.007389781
1459,0.0068738875
1460,0.04599835
1461,0.123715855
1462,0.08051903
1463,0.122466564
1464,0.047599383
1465,0.02363013
1466,0.1317072
1467,0.027029585
1468,0.038756665
1469,0.017808935
1470,0.037893444
1471,0.22853994
1472,0.017457217
1473,0.078506544
1474,0.13225864
1475,0.17898215
1476,0.09651667
1477,0.07505504
1478,0.012707683
1479,0.020999901
1480,0.030032618
1481,0.011671521
1482,0.2139194
1483,0.034896307
1484,0.00935715
1485,0.0022892067
1486,0.12841026
1487,0.0015167054
1488,0.013478379
1489,0.06252783
1490,0.013779109
1491,0.22129303
1492,0.20571806
1493,0.030203663
1494,0.032557506
1495,0.0869109
1496,0.0009196202
1497,0.009645962
1498,0.010500203
1499,0.061768696
1500,0.0049566566
1501,0.061253164
1502,0.02605291
1503,0.0076185055
1504,0.008133509
1505,0.03124953
1506,0.014064248
1507,0.09018846
1508,0.020343626
1509,0.008997019
1510,0.02676306
1511,0.16574362
1512,0.028714264
1513,0.094084285
1514,0.01263701
1515,0.031018348
1516,0.006767805
1517,0.013833693
1518,0.17625676
1519,0.019201588
1520,0.17676695
1521,0.0010167201
1522,0.051021587
1523,0.0071597886
1524,0.03305335
1525,0.02175296
1526,0.009269546
1527,0.0040831375
1528,0.0051805065
1529,0.015524259
1530,0.010055239
1531,0.0053034546
1532,0.10082477
1533,0.02533329
1534,0.009936818
1535,0.036929343
1536,0.0022145356
1537,0.15259627
1538,0.23743105
1539,0.12106534
1540,0.0032254572
1541,0.06603128
1542,0.1742563
1543,0.034303747
1544,0.18362701
1545,0.010468009
1546,0.11795919
1547,0.008207697
1548,0.21688119
1549,0.0045770677
1550,0.038450014
1551,0.14294872
1552,0.04771874
1553,0.041428182
1554,0.062239885
1555,0.09750445
1556,0.019736435
1557,0.013436773
1558,0.05646744
1559,0.005983579
1560,0.0037516356
1561,0.0027500298
1562,0.023166766
1563,0.0013256408
1564,0.22041866
1565,0.076166146
1566,0.007149654
1567,0.013490157
1568,0.07525116
1569,0.17006749
1570,0.02856509
1571,0.00355711
1572,0.07716994
1573,0.042130187
1574,0.0014276984
1575,0.036599442
1576,0.034914766
1577,0.08202577
1578,0.019780148
1579,0.003311612
1580,0.05292885
1581,0.012150708
1582,0.005066573
1583,0.0043261526
1584,0.0013121814
1585,0.027708553
1586,0.0024981925
1587,0.013488133
1588,0.004594171
1589,0.11547902
1590,0.051627547
1591,0.3951413
1592,0.02349976
1593,0.0070698047
1594,0.18099616
1595,0.04191525
1596,0.021805674
1597,0.063362494
1598,0.21513408
1599,0.41412464
1600,0.11866759
1601,0.009447542
1602,0.03160944
1603,0.01715482
1604,0.03766061
1605,0.017552223
1606,0.07007076
1607,0.00913626
1608,0.010383639
1609,0.005100803
1610,0.011569038
1611,0.151558
1612,0.016861333
1613,0.0041019293
1614,0.033120416
1615,0.012394818
1616,0.007942385
1617,0.072640516
1618,0.036317818
1619,0.002187781
1620,0.034612488
1621,0.0799924
1622,0.0082388325
1623,0.031505905
1624,0.031604744
1625,0.004087672
1626,0.0020403701
1627,0.1077206
1628,0.01870237
1629,0.03868286
1630,0.1534172
1631,0.008141845
1632,0.046850108
1633,0.0061555705
